[INFO] [2015/03/11 15:46:00,454] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 10:04:15,924] [8] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 10:04:15,929] [8] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 10:04:16,088] [8] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 10:05:03,028] [8] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 10:32:44,917] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 10:32:48,719] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 10:32:48,918] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 10:32:48,924] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 10:32:49,077] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 10:35:46,162] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 10:49:54,891] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 10:49:58,632] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 10:49:58,804] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 10:49:58,810] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 10:49:58,964] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 10:52:32,753] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 10:52:36,505] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 10:52:36,655] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 10:52:36,661] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 10:52:36,815] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 10:53:23,757] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 10:57:07,574] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 10:57:11,349] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 10:57:11,478] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 10:57:11,484] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 10:57:11,640] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:03:49,138] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:03:52,865] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:03:53,016] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:03:53,022] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:03:53,176] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:07:42,369] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 11:15:04,233] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:15:07,948] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:15:08,118] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:15:08,124] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:15:08,277] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:17:17,402] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:17:21,142] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:17:21,291] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:17:21,297] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:17:21,450] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:18:34,412] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 11:20:28,357] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:20:32,062] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:20:32,212] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:20:32,218] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:20:32,392] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:22:16,079] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 11:30:29,283] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:30:33,638] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:30:33,767] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:30:33,775] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:30:33,933] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:42:26,239] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:42:30,083] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:42:30,215] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:42:30,226] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:42:30,385] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:42:51,725] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 11:43:42,910] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:43:47,183] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:43:47,331] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:43:47,340] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:43:47,498] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:45:42,842] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:45:47,154] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:45:47,283] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:45:47,291] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:45:47,493] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:47:29,641] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:47:33,932] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:47:34,061] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:47:34,067] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:47:34,259] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:49:14,294] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 11:49:18,641] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 11:49:18,794] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 11:49:18,800] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 11:49:18,961] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 11:50:05,861] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 13:31:18,545] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 13:31:22,936] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 13:31:23,064] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 13:31:23,071] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 13:31:23,233] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 13:32:10,470] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 13:34:00,889] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 13:34:05,106] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 13:34:05,234] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 13:34:05,244] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 13:34:05,405] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 13:54:16,810] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 13:54:21,725] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 13:54:21,896] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 13:54:21,924] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 13:54:22,122] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 13:57:45,353] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 13:58:03,500] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 13:58:07,259] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 13:58:07,423] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 13:58:07,431] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 13:58:07,602] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 13:59:46,714] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 14:00:05,259] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 14:00:09,015] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 14:00:09,141] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 14:00:09,150] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 14:00:09,306] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 14:00:56,249] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 14:08:52,095] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 14:08:56,366] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 14:08:56,514] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 14:08:56,523] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 14:08:56,683] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 14:51:48,431] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 14:53:24,766] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 14:53:29,297] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 14:53:29,480] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 14:53:29,489] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 14:53:29,727] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 14:54:16,847] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 14:56:30,404] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 14:56:34,765] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 14:56:34,894] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 14:56:34,901] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 14:56:35,111] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 14:59:58,350] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:01:19,297] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:01:23,174] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:01:23,324] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:01:23,332] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:01:23,511] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:06:30,743] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:08:45,708] [8] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:08:50,069] [8] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:08:50,227] [8] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:08:50,235] [8] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:08:50,417] [8] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:09:11,298] [8] [116] VTSCore.Layers.Radar.RadarsSettingInfo: - 雷达配置保存成功
[INFO] [2015/03/12 15:19:54,202] [8] [116] VTSCore.Layers.Radar.RadarsSettingInfo: - 雷达配置保存成功
[INFO] [2015/03/12 15:20:15,377] [8] [95] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:22:20,873] [8] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:22:25,241] [8] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:22:25,372] [8] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:22:25,380] [8] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:22:25,540] [8] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:22:46,388] [8] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:24:04,128] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:24:08,473] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:24:08,606] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:24:08,614] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:24:08,776] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:24:39,042] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:25:01,006] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:25:05,320] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:25:05,455] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:25:05,464] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:25:05,633] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:25:26,474] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:26:42,369] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:26:46,691] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:26:46,823] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:26:46,832] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:26:46,988] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:27:07,851] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:28:15,751] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:28:20,069] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:28:20,199] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:28:20,206] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:28:20,367] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:28:41,218] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:31:48,761] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:31:53,131] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:31:53,263] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:31:53,272] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:31:53,444] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:32:14,284] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:34:00,599] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:34:04,947] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:34:05,077] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:34:05,085] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:34:05,245] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:34:26,092] [9] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:36:09,207] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:36:13,555] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:36:13,688] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:36:13,697] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:36:13,859] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:36:34,708] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:39:20,161] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:39:24,495] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:39:24,652] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:39:24,660] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:39:24,821] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:39:45,675] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:40:56,832] [10] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:41:01,176] [10] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:41:01,327] [10] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:41:01,336] [10] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:41:01,495] [10] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
[INFO] [2015/03/12 15:41:22,359] [10] [90] TestTool.MainWindow: - 软件退出。
[INFO] [2015/03/12 15:43:32,569] [9] [28] TestTool.MainWindow: - 软件启动……
[INFO] [2015/03/12 15:43:36,888] [9] [21] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置
[INFO] [2015/03/12 15:43:37,021] [9] [29] VTSCore.Layers.Radar.RadarsCanvas: - 初始化雷达配置完毕
[INFO] [2015/03/12 15:43:37,029] [9] [21] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置
[INFO] [2015/03/12 15:43:37,212] [9] [34] VTSCore.Layers.Tracks.TracksDraws: - 初始化信号源配置完毕
